Bait	Prey	PreyGene	IP	Spec	SpecSum	NumRep	Prob	iProb	ctrlCounts	AvgP	MaxP	FDR
GP3D_CHLMU	SF3A1_HUMAN	SF3A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.14	0.11|0.17	6|8|6|10	0.1420	0.1730	0.6089
GP3D_CHLMU	SRSF1_HUMAN	SRSF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|20	30	2	0.28	0.14|0.41	8|11|8|8	0.2770	0.4140	0.5573
GP3D_CHLMU	FUBP2_HUMAN	FUBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.35	0.72|0.00	4|0|3|0	0.3580	0.7160	0.4989
GP3D_CHLMU	CAZA1_HUMAN	CAZA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.31	0.49|0.10	3|0|4|0	0.2940	0.4880	0.5496
GP3D_CHLMU	2AAA_HUMAN	2AAA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|8	11	2	0.23	0.12|0.36	3|6|1|2	0.2430	0.3640	0.5764
GP3D_CHLMU	MPCP_HUMAN	MPCP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.25	0.19|0.30	1|3|2|6	0.2430	0.2980	0.5770
GP3D_CHLMU	LPPRC_HUMAN	LPPRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|5	32	2	0.40	0.78|0.01	9|4|21|4	0.3985	0.7840	0.4586
GP3D_CHLMU	DDX6_HUMAN	DDX6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	120|184	304	2	0.00	0.00|0.00	83|113|59|120	0.0005	0.0010	0.7583
GP3D_CHLMU	PDIA6_HUMAN	PDIA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|24	52	2	0.05	0.07|0.03	14|14|17|18	0.0480	0.0710	0.6784
GP3D_CHLMU	TPM4_HUMAN	TPM4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|4	27	2	0.32	0.60|0.03	13|1|15|3	0.3135	0.6000	0.5389
GP3D_CHLMU	U2AF1_HUMAN	U2AF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.06	0.09|0.04	11|10|9|7	0.0650	0.0860	0.6488
GP3D_CHLMU	DESP_HUMAN	DESP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|15	31	2	0.13	0.17|0.09	8|10|8|11	0.1275	0.1670	0.6115
GP3D_CHLMU	CALX_HUMAN	CALX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.26	0.38|0.15	1|1|2|2	0.2665	0.3820	0.5643
GP3D_CHLMU	RTCB_HUMAN	RTCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.37	0.74|0.00	1|0|5|0	0.3700	0.7400	0.4848
GP3D_CHLMU	DDX1_HUMAN	DDX1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.22	0.49|0.00	0|0|1|0	0.2445	0.4890	0.5754
GP3D_CHLMU	IF5A1_HUMAN	IF5A1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.22	0.00|0.46	0|1|0|0	0.2310	0.4620	0.5843
GP3D_CHLMU	U2AF2_HUMAN	U2AF2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.25	0.52|0.00	0|1|0|0	0.2575	0.5150	0.5706
GP3D_CHLMU	PSMD2_HUMAN	PSMD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|0	2	2	0.21	0.46|0.00	0|0|0|1	0.2300	0.4600	0.5854
GP3D_CHLMU	MCM7_HUMAN	MCM7_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.26	0.40|0.13	0|3|0|3	0.2630	0.3960	0.5690
GP3D_CHLMU	ANM1_HUMAN	ANM1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.37	0.75|0.00	1|0|5|0	0.3745	0.7490	0.4825
GP3D_CHLMU	PP1B_HUMAN	PP1B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|4	17	2	0.28	0.51|0.04	7|2|7|4	0.2760	0.5140	0.5584
GP3D_CHLMU	PRP19_HUMAN	PRP19_HUMAN	TCA04_2_SPC|TCA04_3_SPC	44|45	89	2	0.25	0.26|0.25	24|29|28|30	0.2525	0.2560	0.5716
GP3D_CHLMU	SYDC_HUMAN	SYDC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	89|148	237	2	0.00	0.00|0.00	67|75|45|113	0.0005	0.0010	0.7583
GP3D_CHLMU	STIP1_HUMAN	STIP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|2	9	2	0.25	0.45|0.08	0|4|2|4	0.2640	0.4460	0.5675
GP3D_CHLMU	MCM3_HUMAN	MCM3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|4	9	2	0.13	0.18|0.11	3|1|4|2	0.1465	0.1830	0.6070
GP3D_CHLMU	CAPR1_HUMAN	CAPR1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.30	0.12|0.44	1|3|1|5	0.2755	0.4350	0.5589
GP3D_CHLMU	PPIB_HUMAN	PPIB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|19	27	2	0.29	0.13|0.47	6|14|1|12	0.2970	0.4660	0.5485
GP3D_CHLMU	HS105_HUMAN	HS105_HUMAN	TCA04_2_SPC|TCA04_3_SPC	36|9	45	2	0.38	0.69|0.01	20|3|19|14	0.3515	0.6930	0.5057
GP3D_CHLMU	PIMT_HUMAN	PIMT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|44	77	2	0.04	0.03|0.04	15|35|12|35	0.0370	0.0440	0.6997
GP3D_CHLMU	ACLY_HUMAN	ACLY_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|16	23	2	0.24	0.10|0.36	3|10|2|13	0.2315	0.3620	0.5833
GP3D_CHLMU	SND1_HUMAN	SND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|5	12	2	0.13	0.17|0.09	3|3|4|4	0.1300	0.1690	0.6108
GP3D_CHLMU	HORN_HUMAN	HORN_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|3	26	2	0.44	0.86|0.01	8|0|23|1	0.4350	0.8620	0.4170
GP3D_CHLMU	TRAP1_HUMAN	TRAP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	38|49	87	2	0.07	0.06|0.07	24|24|32|31	0.0690	0.0740	0.6437
GP3D_CHLMU	RL10A_HUMAN	RL10A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|72	136	2	0.02	0.02|0.02	42|46|42|45	0.0180	0.0200	0.7343
GP3D_CHLMU	PDIA1_HUMAN	PDIA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|8	8	2	0.30	0.00|0.61	0|6|0|3	0.3060	0.6120	0.5448
GP3D_CHLMU	CAPZB_HUMAN	CAPZB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.29	0.43|0.10	2|0|3|4	0.2640	0.4270	0.5675
GP3D_CHLMU	DNJA1_HUMAN	DNJA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|5	21	2	0.32	0.61|0.04	5|2|15|4	0.3220	0.6070	0.5344
GP3D_CHLMU	CMBL_HUMAN	CMBL_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|35	65	2	0.01	0.01|0.01	20|21|20|23	0.0110	0.0130	0.7424
GP3D_CHLMU	CALR_HUMAN	CALR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|9	42	2	0.31	0.59|0.03	22|7|18|7	0.3080	0.5880	0.5437
GP3D_CHLMU	RL18A_HUMAN	RL18A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	18|30	48	2	0.01	0.00|0.01	9|23|10|20	0.0085	0.0140	0.7454
GP3D_CHLMU	BUB3_HUMAN	BUB3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|8	23	2	0.31	0.50|0.08	8|3|10|8	0.2935	0.5030	0.5502
GP3D_CHLMU	EIF3F_HUMAN	EIF3F_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|7	10	2	0.21	0.14|0.32	3|4|0|5	0.2300	0.3210	0.5849
GP3D_CHLMU	RCC2_HUMAN	RCC2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.09	0.06|0.12	3|8|1|4	0.0920	0.1200	0.6260
GP3D_CHLMU	PSMD3_HUMAN	PSMD3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|1	4	2	0.22	0.37|0.10	1|0|2|1	0.2375	0.3710	0.5807
GP3D_CHLMU	RL30_HUMAN	RL30_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.33	0.62|0.00	1|0|3|0	0.3120	0.6240	0.5405
GP3D_CHLMU	EIF3A_HUMAN	EIF3A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.07	0.09|0.04	0|0|4|4	0.0655	0.0880	0.6475
GP3D_CHLMU	C1TC_HUMAN	C1TC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.24	0.44|0.09	4|1|3|4	0.2630	0.4370	0.5690
GP3D_CHLMU	SYRC_HUMAN	SYRC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.35	0.74|0.00	5|0|3|4	0.3680	0.7360	0.4872
GP3D_CHLMU	PLAK_HUMAN	PLAK_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|25	42	2	0.06	0.04|0.08	9|18|8|20	0.0605	0.0780	0.6543
GP3D_CHLMU	PLEC_HUMAN	PLEC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|7	18	2	0.03	0.06|0.01	6|5|5|7	0.0330	0.0550	0.7049
GP3D_CHLMU	RL28_HUMAN	RL28_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|2	23	2	0.43	0.85|0.01	18|1|8|3	0.4270	0.8450	0.4232
GP3D_CHLMU	UBA1_HUMAN	UBA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|8	9	2	0.30	0.04|0.54	1|8|0|2	0.2895	0.5360	0.5518
GP3D_CHLMU	HCD2_HUMAN	HCD2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	70|48	118	2	0.00	0.01|0.00	47|29|47|37	0.0025	0.0050	0.7538
GP3D_CHLMU	SYWC_HUMAN	SYWC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	158|126	284	2	0.00	0.00|0.00	110|77|111|90	0.0000	0.0000	0.8949
GP3D_CHLMU	PYC_HUMAN	PYC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|12	33	2	0.13	0.22|0.03	11|10|13|10	0.1270	0.2200	0.6121
GP3D_CHLMU	SYIC_HUMAN	SYIC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|1	6	2	0.28	0.47|0.07	4|0|2|1	0.2660	0.4650	0.5648
GP3D_CHLMU	PUR6_HUMAN	PUR6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.27	0.00|0.54	0|4|0|3	0.2695	0.5390	0.5627
GP3D_CHLMU	HMGB1_HUMAN	HMGB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.31	0.66|0.00	3|0|4|0	0.3275	0.6550	0.5265
GP3D_CHLMU	HNRL1_HUMAN	HNRL1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|3	6	2	0.19	0.22|0.15	3|0|4|0	0.1805	0.2160	0.5975
GP3D_CHLMU	PUR2_HUMAN	PUR2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|17	27	2	0.10	0.06|0.12	8|12|3|13	0.0905	0.1180	0.6274
GP3D_CHLMU	PDIA3_HUMAN	PDIA3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	14|13	27	2	0.05	0.07|0.04	9|8|9|10	0.0580	0.0730	0.6561
GP3D_CHLMU	SR140_HUMAN	SR140_HUMAN	TCA04_2_SPC|TCA04_3_SPC	42|19	61	2	0.34	0.65|0.03	20|15|29|19	0.3350	0.6450	0.5198
GP3D_CHLMU	PA2G4_HUMAN	PA2G4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.29	0.56|0.02	16|0|16|11	0.2890	0.5570	0.5523
GP3D_CHLMU	DDB1_HUMAN	DDB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|3	11	2	0.26	0.46|0.08	5|0|7|2	0.2650	0.4550	0.5659
GP3D_CHLMU	NS1BP_HUMAN	NS1BP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|29	50	2	0.04	0.03|0.05	15|24|11|18	0.0410	0.0490	0.6934
GP3D_CHLMU	IF4G1_HUMAN	IF4G1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	64|22	86	2	0.33	0.69|0.01	40|11|43|24	0.3460	0.6850	0.5110
GP3D_CHLMU	GLYM_HUMAN	GLYM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|8	21	2	0.07	0.11|0.03	8|6|4|10	0.0675	0.1060	0.6443
GP3D_CHLMU	IF2A_HUMAN	IF2A_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|62	112	2	0.04	0.04|0.04	25|47|33|50	0.0405	0.0440	0.6948
GP3D_CHLMU	MCM5_HUMAN	MCM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|8	13	2	0.09	0.06|0.10	3|5|5|4	0.0785	0.0970	0.6353
GP3D_CHLMU	SYVC_HUMAN	SYVC_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|0	8	2	0.33	0.66|0.00	1|0|9|0	0.3300	0.6600	0.5247
GP3D_CHLMU	SAHH_HUMAN	SAHH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|9	13	2	0.24	0.15|0.35	2|5|2|8	0.2465	0.3480	0.5743
GP3D_CHLMU	PCNA_HUMAN	PCNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|1	3	2	0.28	0.35|0.19	0|2|0|1	0.2700	0.3460	0.5621
GP3D_CHLMU	BAG2_HUMAN	BAG2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|2	8	2	0.23	0.39|0.09	3|1|2|4	0.2380	0.3900	0.5801
GP3D_CHLMU	RU1C_HUMAN	RU1C_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|0	3	2	0.25	0.49|0.00	0|1|0|2	0.2435	0.4870	0.5759
GP3D_CHLMU	EIF3E_HUMAN	EIF3E_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.24	0.00|0.46	0|1|0|2	0.2285	0.4570	0.5864
GP3D_CHLMU	XPO1_HUMAN	XPO1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|3	3	2	0.18	0.00|0.36	1|1|0|1	0.1780	0.3560	0.5993
GP3D_CHLMU	OAT_HUMAN	OAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	17|33	50	2	0.05	0.02|0.08	9|26|11|23	0.0470	0.0770	0.6789
GP3D_CHLMU	IQGA1_HUMAN	IQGA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	50|21	71	2	0.33	0.60|0.03	39|6|45|9	0.3125	0.5970	0.5394
GP3D_CHLMU	SYQ_HUMAN	SYQ_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|3	10	2	0.24	0.37|0.10	3|3|3|4	0.2355	0.3670	0.5812
GP3D_CHLMU	MCCB_HUMAN	MCCB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|10	10	2	0.32	0.00|0.61	0|7|0|6	0.3040	0.6080	0.5453
GP3D_CHLMU	2ABA_HUMAN	2ABA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	27|26	53	2	0.04	0.05|0.03	22|16|18|18	0.0410	0.0520	0.6934
GP3D_CHLMU	NDKB_HUMAN	NDKB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	8|9	17	2	0.04	0.05|0.03	4|6|7|6	0.0400	0.0460	0.6958
GP3D_CHLMU	STRAP_HUMAN	STRAP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.25	0.00|0.48	0|3|0|3	0.2385	0.4770	0.5796
GP3D_CHLMU	P5CS_HUMAN	P5CS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.22	0.00|0.45	0|4|0|2	0.2230	0.4460	0.5875
GP3D_CHLMU	CHERP_HUMAN	CHERP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|6	12	2	0.09	0.10|0.09	4|4|3|5	0.0945	0.1020	0.6254
GP3D_CHLMU	RUXE_HUMAN	RUXE_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|4	5	2	0.27	0.16|0.38	0|2|0|4	0.2685	0.3790	0.5637
GP3D_CHLMU	CAZA2_HUMAN	CAZA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|0	7	2	0.33	0.65|0.00	5|0|4|0	0.3240	0.6480	0.5322
GP3D_CHLMU	LMNA_HUMAN	LMNA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|2	7	2	0.24	0.36|0.08	2|4|2|1	0.2215	0.3600	0.5880
GP3D_CHLMU	RUXF_HUMAN	RUXF_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|7	7	2	0.24	0.00|0.51	0|5|0|4	0.2540	0.5080	0.5711
GP3D_CHLMU	EIF3L_HUMAN	EIF3L_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|5	7	2	0.22	0.13|0.31	2|2|2|3	0.2205	0.3080	0.5885
GP3D_CHLMU	TADBP_HUMAN	TADBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|11	27	2	0.07	0.12|0.03	6|10|10|12	0.0735	0.1190	0.6405
GP3D_CHLMU	RPN1_HUMAN	RPN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|23	55	2	0.02	0.04|0.01	23|17|17|22	0.0235	0.0390	0.7233
GP3D_CHLMU	IF2G_HUMAN	IF2G_HUMAN	TCA04_2_SPC|TCA04_3_SPC	58|40	98	2	0.01	0.01|0.00	37|28|39|38	0.0050	0.0080	0.7487
GP3D_CHLMU	RBP2_HUMAN	RBP2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	32|16	48	2	0.11	0.20|0.02	25|6|27|11	0.1080	0.1950	0.6187
GP3D_CHLMU	TPIS_HUMAN	TPIS_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|4	11	2	0.09	0.11|0.05	5|2|6|2	0.0795	0.1090	0.6346
GP3D_CHLMU	DHE3_HUMAN	DHE3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|0	11	2	0.39	0.76|0.00	6|0|9|0	0.3805	0.7610	0.4735
GP3D_CHLMU	SMC4_HUMAN	SMC4_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|7	11	2	0.08	0.07|0.09	4|2|2|7	0.0800	0.0940	0.6340
GP3D_CHLMU	DNJA2_HUMAN	DNJA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	11|15	26	2	0.06	0.05|0.08	7|12|7|11	0.0660	0.0840	0.6469
GP3D_CHLMU	CAND1_HUMAN	CAND1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	16|12	28	2	0.07	0.10|0.03	12|8|13|7	0.0665	0.0990	0.6456
GP3D_CHLMU	SEPT2_HUMAN	SEPT2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|8	32	2	0.24	0.44|0.05	18|4|15|9	0.2405	0.4350	0.5786
GP3D_CHLMU	ABCF1_HUMAN	ABCF1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|16	40	2	0.06	0.08|0.02	20|15|11|12	0.0510	0.0810	0.6735
GP3D_CHLMU	FILA2_HUMAN	FILA2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	193|352	545	2	0.00	0.00|0.00	201|207|142|258	0.0000	0.0000	0.8949
GP3D_CHLMU	DREB_HUMAN	DREB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|0	10	2	0.33	0.67|0.00	5|0|9|0	0.3355	0.6710	0.5186
GP3D_CHLMU	IF2B3_HUMAN	IF2B3_HUMAN	TCA04_2_SPC|TCA04_3_SPC	3|5	8	2	0.12	0.09|0.14	4|2|4|1	0.1185	0.1430	0.6154
GP3D_CHLMU	ACACA_HUMAN	ACACA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|3	8	2	0.02	0.03|0.01	3|2|4|2	0.0225	0.0330	0.7267
GP3D_CHLMU	PSA6_HUMAN	PSA6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	7|7	14	2	0.07	0.07|0.05	8|3|7|2	0.0630	0.0740	0.6512
GP3D_CHLMU	PGK1_HUMAN	PGK1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|15	24	2	0.06	0.04|0.07	5|12|8|10	0.0545	0.0720	0.6639
GP3D_CHLMU	IF2P_HUMAN	IF2P_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|6	6	2	0.21	0.00|0.45	2|3|0|3	0.2240	0.4480	0.5869
GP3D_CHLMU	COPA_HUMAN	COPA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.22	0.47|0.00	1|0|4|0	0.2325	0.4650	0.5828
GP3D_CHLMU	IF6_HUMAN	IF6_HUMAN	TCA04_2_SPC|TCA04_3_SPC	15|7	22	2	0.04	0.06|0.02	5|8|10|9	0.0390	0.0600	0.6978
GP3D_CHLMU	PHB_HUMAN	PHB_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|2	6	2	0.12	0.17|0.08	3|1|3|1	0.1210	0.1670	0.6147
GP3D_CHLMU	TRA2B_HUMAN	TRA2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|2	2	2	0.18	0.00|0.37	0|0|0|2	0.1835	0.3670	0.5969
GP3D_CHLMU	PP2AA_HUMAN	PP2AA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.22	0.44|0.00	1|2|2|0	0.2180	0.4360	0.5901
GP3D_CHLMU	RFA1_HUMAN	RFA1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.23	0.46|0.00	4|0|1|0	0.2285	0.4570	0.5864
GP3D_CHLMU	IMDH2_HUMAN	IMDH2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|0	4	2	0.25	0.52|0.00	1|0|4|0	0.2605	0.5210	0.5700
GP3D_CHLMU	EIF3H_HUMAN	EIF3H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|12	12	2	0.32	0.00|0.66	0|8|0|9	0.3300	0.6600	0.5247
GP3D_CHLMU	K2C78_HUMAN	K2C78_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|0	6	2	0.34	0.62|0.00	2|0|6|0	0.3100	0.6200	0.5410
GP3D_CHLMU	TLN1_HUMAN	TLN1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	25|32	57	2	0.05	0.04|0.07	16|26|17|26	0.0525	0.0650	0.6679
GP3D_CHLMU	DSG1_HUMAN	DSG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	30|82	112	2	0.04	0.00|0.10	35|53|32|48	0.0505	0.0970	0.6746
GP3D_CHLMU	RPN2_HUMAN	RPN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	28|11	39	2	0.09	0.15|0.02	18|7|19|14	0.0840	0.1520	0.6307
GP3D_CHLMU	IPO5_HUMAN	IPO5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	19|12	31	2	0.09	0.16|0.04	7|11|12|16	0.0980	0.1590	0.6214
GP3D_CHLMU	LRC59_HUMAN	LRC59_HUMAN	TCA04_2_SPC|TCA04_3_SPC	24|22	46	2	0.06	0.06|0.05	17|18|16|18	0.0575	0.0610	0.6579
GP3D_CHLMU	IF2B2_HUMAN	IF2B2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	41|24	65	2	0.05	0.09|0.01	27|19|28|24	0.0505	0.0930	0.6746
GP3D_CHLMU	SEPT9_HUMAN	SEPT9_HUMAN	TCA04_2_SPC|TCA04_3_SPC	23|32	55	2	0.02	0.02|0.03	16|25|17|25	0.0225	0.0290	0.7267
GP3D_CHLMU	PYRG1_HUMAN	PYRG1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	33|23	56	2	0.02	0.04|0.01	26|14|26|19	0.0230	0.0390	0.7246
GP3D_CHLMU	SSBP_HUMAN	SSBP_HUMAN	TCA04_2_SPC|TCA04_3_SPC	184|320	504	2	0.00	0.00|0.00	129|219|145|281	0.0000	0.0000	0.8949
GP3D_CHLMU	NSUN2_HUMAN	NSUN2_HUMAN	TCA04_2_SPC|TCA04_3_SPC	2|7	9	2	0.19	0.10|0.31	2|5|2|4	0.2040	0.3130	0.5923
GP3D_CHLMU	MOES_HUMAN	MOES_HUMAN	TCA04_2_SPC|TCA04_3_SPC	9|0	9	2	0.30	0.55|0.00	4|1|6|2	0.2770	0.5540	0.5573
GP3D_CHLMU	SERPH_HUMAN	SERPH_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|12	18	2	0.04	0.02|0.06	4|7|5|11	0.0420	0.0610	0.6904
GP3D_CHLMU	IF1AX_HUMAN	IF1AX_HUMAN	TCA04_2_SPC|TCA04_3_SPC	35|41	76	2	0.00	0.01|0.01	38|16|31|32	0.0050	0.0050	0.7487
GP3D_CHLMU	SP16H_HUMAN	SP16H_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|6	27	2	0.27	0.52|0.03	17|6|12|6	0.2740	0.5220	0.5600
GP3D_CHLMU	C1TM_HUMAN	C1TM_HUMAN	TCA04_2_SPC|TCA04_3_SPC	10|6	16	2	0.06	0.08|0.04	6|4|9|5	0.0605	0.0820	0.6543
GP3D_CHLMU	GSTP1_HUMAN	GSTP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|3	7	2	0.10	0.11|0.06	3|3|2|2	0.0825	0.1070	0.6327
GP3D_CHLMU	IPYR_HUMAN	IPYR_HUMAN	TCA04_2_SPC|TCA04_3_SPC	6|8	14	2	0.05	0.04|0.05	5|5|4|7	0.0465	0.0490	0.6805
GP3D_CHLMU	PGAM5_HUMAN	PGAM5_HUMAN	TCA04_2_SPC|TCA04_3_SPC	13|17	30	2	0.03	0.03|0.03	18|12|8|8	0.0265	0.0270	0.7195
GP3D_CHLMU	SSRP1_HUMAN	SSRP1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|20	21	2	0.27	0.02|0.55	8|8|1|15	0.2855	0.5490	0.5529
GP3D_CHLMU	ECHA_HUMAN	ECHA_HUMAN	TCA04_2_SPC|TCA04_3_SPC	0|5	5	2	0.20	0.00|0.42	0|5|0|2	0.2080	0.4160	0.5917
GP3D_CHLMU	HSPB1_HUMAN	HSPB1_HUMAN	TCA04_2_SPC|TCA04_3_SPC	21|5	26	2	0.31	0.59|0.04	15|1|16|8	0.3145	0.5940	0.5372
GP3D_CHLMU	SNR40_HUMAN	SNR40_HUMAN	TCA04_2_SPC|TCA04_3_SPC	5|0	5	2	0.28	0.55|0.00	0|0|6|1	0.2730	0.5460	0.5611
GP3D_CHLMU	IF2B_HUMAN	IF2B_HUMAN	TCA04_2_SPC|TCA04_3_SPC	4|1	5	2	0.19	0.26|0.10	0|2|2|3	0.1790	0.2620	0.5981
GP3D_CHLMU	AAAT_HUMAN	AAAT_HUMAN	TCA04_2_SPC|TCA04_3_SPC	1|124	125	2	0.25	0.01|0.52	0|113|1|83	0.2625	0.5160	0.5695
